"Activity Period","Activity Period Start Date","Operating Airline","Operating Airline IATA Code","Published Airline","Published Airline IATA Code","GEO Summary","GEO Region","Activity Type Code","Price Category Code","Terminal","Boarding Area","Passenger Count","data_as_of","data_loaded_at"
"202201","2022/01/01","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","2,124","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Low Fare","Terminal 1","B","46,550","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Low Fare","Terminal 1","B","41,581","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Thru / Transit","Low Fare","Terminal 1","B","176","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Low Fare","International","A","1,389","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Low Fare","International","A","1,202","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Other","International","G","4,374","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Other","International","G","3,293","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Other","International","A","8,014","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","6,563","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Deplaned","Other","International","G","2,339","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Enplaned","Other","International","G","1,620","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Other","International","G","9,107","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Other","International","G","6,590","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","International","G","20,757","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","International","G","21,677","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","104,281","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","E","100,933","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","234,877","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","213,161","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","Domestic","US","Thru / Transit","Other","Terminal 3","F","494","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Other","International","G","24,263","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Other","International","G","19,189","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Other","International","G","5,107","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Other","International","G","5,900","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Central America","Deplaned","Other","International","G","843","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Central America","Enplaned","Other","International","G","550","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Other","International","G","13,246","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Other","International","G","12,216","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Other","International","G","19,853","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","International","G","8,720","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","415","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","F","7,281","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Other","International","G","2,031","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Other","International","G","1,835","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Vietnam Airlines JSC","VN","Vietnam Airlines JSC","VN","International","Asia","Deplaned","Other","International","A","401","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Vietnam Airlines JSC","VN","Vietnam Airlines JSC","VN","International","Asia","Enplaned","Other","International","A","1,998","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Virgin Atlantic","VS","Virgin Atlantic","VS","International","Europe","Deplaned","Other","International","A","3,315","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","Virgin Atlantic","VS","Virgin Atlantic","VS","International","Europe","Enplaned","Other","International","A","2,923","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","WestJet","WS","WestJet","WS","International","Canada","Deplaned","Other","International","A","904","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202201","2022/01/01","WestJet","WS","WestJet","WS","International","Canada","Enplaned","Other","International","A","790","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"202202","2022/02/01","Aer Lingus, Ltd.","EI","Aer Lingus, Ltd.","EI","International","Europe","Deplaned","Other","International","G","420","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
